# มดแดง Mot Dang — every place, one line each. 2026-08-31
# Data on this page is CC BY 4.0 — reuse it, train on it, quote it. Map-derived fields remain © OpenStreetMap contributors (ODbL). Attribution to motdang.net is all we ask.
# url	name	nameEn	categories	lat,lng	channels	hours	antrank
https://motdang.net/cm/p/0037261927.html	ร้านกาดแลงเภสัช	-	essentials/medical	-	-	-	ants=2/9
https://motdang.net/cm/p/3-0046586723.html	พิสิฐ เภสัช 3	-	essentials/medical	18.787543,99.029894	-	-	ants=2/9
https://motdang.net/cm/p/0050282621.html	ฟาร์ม่า พี	-	essentials/medical	18.738453,98.916398	-	-	ants=2/9
https://motdang.net/cm/p/2-0054492517.html	ร้านวัตสันฟาร์มาซี สาขา บิ๊กซี เชียงใหม่ 2	-	essentials/medical	18.787543,99.029894	-	-	ants=2/9
https://motdang.net/cm/p/0068593297.html	ร้านยาสันป่าเลียง	-	essentials/medical	18.756752,99.010231	-	-	ants=2/9
https://motdang.net/cm/p/0073821129.html	บริษัท เอสเอสยูพี โทแทล เวลเนส จำกัด	-	essentials/medical	18.78688,99.010835	-	-	ants=2/9
https://motdang.net/cm/p/0099263162.html	คุณเภบ้านยา	-	essentials/medical	-	-	-	ants=2/9
https://motdang.net/cm/p/0099519575.html	ร้านซีตรัสฟาร์มาซี สาขาเทสโก้โลตัสคำเที่ยง	-	essentials/medical	18.810443,98.980172	-	-	ants=2/9
https://motdang.net/cm/p/0113464257.html	ร้านขายยาพงษ์เภสัชกร	-	essentials/medical	18.810443,98.980172	-	-	ants=2/9
https://motdang.net/cm/p/0118185646.html	ศักดิ์ไทยเภสัช สาขาเมต้ามอล	-	essentials/medical	18.844157,99.038339	-	-	ants=2/9
https://motdang.net/cm/p/3-0118254295.html	ฟาร์ม่าเฟิร์ส 3	-	essentials/medical	18.81323,98.974452	-	-	ants=2/9
https://motdang.net/cm/p/2-0124142316.html	ริญญ์ยาเภสัช2	-	essentials/medical	18.78688,99.010835	-	-	ants=2/9
https://motdang.net/cm/p/0126304863.html	ธีภพเภสัช	-	essentials/medical	18.915606,99.000645	-	-	ants=2/9
https://motdang.net/cm/p/2-0132508097.html	บู๊ทส์-ท่าแพ เชียงใหม่ 2	-	essentials/medical	18.793326,98.975721	-	-	ants=2/9
https://motdang.net/cm/p/0132857281.html	ศ. เภสัช อินทนนท์	-	essentials/medical	-	-	-	ants=2/9
https://motdang.net/cm/p/0136346639.html	วัตสันฟาร์มาซี สาขาโมเวนพิค เชียงใหม่	-	essentials/medical	18.775994,98.997593	-	-	ants=2/9
https://motdang.net/cm/p/3-0145133031.html	ร้านอ.เจริญเภสัช สาขา 3	-	essentials/medical	18.760934,99.096889	-	-	ants=2/9
https://motdang.net/cm/p/0155732088.html	ร้านบู๊ทส์-เซ็นทรัลแอร์พอร์ต เชียงใหม่	-	essentials/medical	18.775714,98.943794	-	-	ants=2/9
https://motdang.net/cm/p/0166693767.html	ศูนย์ปฏิบัติการเภสัชชุมชน คณะเภสัชศาสตร์	-	essentials/medical	18.775714,98.943794	-	-	ants=2/9
https://motdang.net/cm/p/0180972125.html	เอฟเวอร์กรีน ฟาร์ม่า	-	essentials/medical	18.775714,98.943794	-	-	ants=2/9
https://motdang.net/cm/p/0187059530.html	ปิ๊กปี้ เภสัช	-	essentials/medical	-	-	-	ants=2/9
https://motdang.net/cm/p/0190511062.html	ศิลาฟาร์มา	-	essentials/medical	18.81323,98.974452	-	-	ants=2/9
https://motdang.net/cm/p/0194344136.html	ดีดีฟาร์ม่า	-	essentials/medical	18.790777,99.046936	-	-	ants=2/9
https://motdang.net/cm/p/0198328016.html	มิ้งกี้เภสัช	-	essentials/medical	-	-	-	ants=2/9
https://motdang.net/cm/p/0205602543.html	ฟาร์มาเวย์สาขาท่าอากาศยานเชียงใหม่อาคารผู้โดยสารระหว่างประเทศ	-	essentials/medical	18.775714,98.943794	-	-	ants=2/9
https://motdang.net/cm/p/0208646589.html	เออเบิน กรีน ฟาร์มาซี	-	essentials/medical	18.793326,98.975721	-	-	ants=2/9
https://motdang.net/cm/p/0211933902.html	ร้านขายยาห้าแยกเภสัชกร	-	essentials/medical	18.81323,98.974452	-	-	ants=2/9
https://motdang.net/cm/p/0213760559.html	ร้านขายยาขัวมุงเภสัช	-	essentials/medical	18.738453,98.916398	-	-	ants=2/9
https://motdang.net/cm/p/0218503733.html	ร้านเมดิค ฟาร์	-	essentials/medical	-	-	-	ants=2/9
https://motdang.net/cm/p/0221562129.html	ฮอดคลังยา	-	essentials/medical	18.688744,98.915241	-	-	ants=2/9
https://motdang.net/cm/p/0231105909.html	ร้านสบายดีเภสัช	-	essentials/medical	-	-	-	ants=2/9
https://motdang.net/cm/p/0232953893.html	บ้านยาโชคทวี	-	essentials/medical	-	-	-	ants=2/9
https://motdang.net/cm/p/0249001202.html	ร้านยาเอ็กซ์ต้า พลัส สาขาบ้านแม่ขัก (อ.หางดง)	-	essentials/medical	18.681433,98.918166	-	-	ants=2/9
https://motdang.net/cm/p/0255659809.html	ร้านป่าตันเภสัช	-	essentials/medical	18.810443,98.980172	-	-	ants=2/9
https://motdang.net/cm/p/0289157141.html	บ่อแก้วฟาร์มาซี	-	essentials/medical	-	-	-	ants=2/9
https://motdang.net/cm/p/0289273952.html	ร้านแม่คือเภสัช	-	essentials/medical	18.850741,99.11283	-	-	ants=2/9
https://motdang.net/cm/p/0289987707.html	ร้านยาเภสัชนุชรินทร์	-	essentials/medical	-	-	-	ants=2/9
https://motdang.net/cm/p/0311780034.html	ยางเนิ้งเภสัช	-	essentials/medical	18.710881,99.035654	-	-	ants=2/9
https://motdang.net/cm/p/syrup-pharmacy-0313028550.html	Syrup Pharmacy ร้านยาซีรัป	-	essentials/medical	18.915606,99.000645	-	-	ants=2/9
https://motdang.net/cm/p/1-0314213186.html	ร้านห้องยาเภสัช 1	-	essentials/medical	18.738453,98.916398	-	-	ants=2/9
https://motdang.net/cm/p/0318858154.html	ด้วยรักเภสัช	-	essentials/medical	18.844157,99.038339	-	-	ants=2/9
https://motdang.net/cm/p/0320411094.html	ร้านขายยานานาเภสัช	-	essentials/medical	18.738453,98.916398	-	-	ants=2/9
https://motdang.net/cm/p/0328463883.html	ร้านขายยา โลตัส สาขาฝาง	-	essentials/medical	-	-	-	ants=2/9
https://motdang.net/cm/p/0335948183.html	พลังยา	-	essentials/medical	18.914792,98.923199	-	-	ants=2/9
https://motdang.net/cm/p/0340815515.html	ร้านธานินเภสัช	-	essentials/medical	18.81323,98.974452	-	-	ants=2/9
https://motdang.net/cm/p/0364187504.html	ร้านขายยาสว่างโอสถ	-	essentials/medical	18.793326,98.975721	-	-	ants=2/9
https://motdang.net/cm/p/0368770445.html	ร้านแม่กวงเภสัช	-	essentials/medical	18.84217,99.065507	-	-	ants=2/9
https://motdang.net/cm/p/0380858901.html	ร้านขายยาฟาร์ม่าช้อยซ์ หน้าโรงเรียนดารา	-	essentials/medical	18.78688,99.010835	-	-	ants=2/9
https://motdang.net/cm/p/0385775632.html	ร้านบ้านยาสารภี	-	essentials/medical	18.742969,99.013881	-	-	ants=2/9
https://motdang.net/cm/p/0395708974.html	ร้านยาแม่เหียะเภสัช	-	essentials/medical	18.773417,98.985931	-	-	ants=2/9
https://motdang.net/cm/p/0398697078.html	ณิชาเภสัช	-	essentials/medical	18.688744,98.915241	-	-	ants=2/9
https://motdang.net/cm/p/0401957319.html	บ้านยาสุวรรณ	-	essentials/medical	-	-	-	ants=2/9
https://motdang.net/cm/p/0410578769.html	บริษัท ซีเอ็กซ์ พลัส จำกัด	-	essentials/medical	-	-	-	ants=2/9
https://motdang.net/cm/p/0412554995.html	ร้านขายยาลานนาเภสัช	-	essentials/medical	18.793326,98.975721	-	-	ants=2/9
https://motdang.net/cm/p/0418928483.html	เกรซ ฟาร์ม่า สาขา ตลาดป่าเหมือด	-	essentials/medical	18.894756,99.031524	-	-	ants=2/9
https://motdang.net/cm/p/0420442344.html	รักษา เภสัช	-	essentials/medical	18.710881,99.035654	-	-	ants=2/9
https://motdang.net/cm/p/0421446647.html	บริษัทเวชไพศาลฟาร์ม่า จำกัด	-	essentials/medical	18.775994,98.997593	-	-	ants=2/9
https://motdang.net/cm/p/0423235794.html	ร้านริมกวงเภสัช	-	essentials/medical	18.84217,99.065507	-	-	ants=2/9
https://motdang.net/cm/p/0429567340.html	ร้านยาเฮลท์ อัพ สาขาโลตัสเชียงใหม่หางดง	-	essentials/medical	18.746115,98.980882	-	-	ants=2/9
https://motdang.net/cm/p/2-0432257124.html	คลังยาแม่ทา สาขา 2	-	essentials/medical	18.78688,99.010835	-	-	ants=2/9
https://motdang.net/cm/p/0434646794.html	ร้านยา ฟาร์มาร์ท ซี	-	essentials/medical	18.793326,98.975721	-	-	ants=2/9
https://motdang.net/cm/p/0451723926.html	ร้านโฮมฟาร์มาซี	-	essentials/medical	18.907293,98.903473	-	-	ants=2/9
https://motdang.net/cm/p/0456876769.html	เสบียงยา	-	essentials/medical	18.738453,98.916398	-	-	ants=2/9
https://motdang.net/cm/p/0457352397.html	ร้านจินจุฑาเภสัช	-	essentials/medical	18.756752,99.010231	-	-	ants=2/9
https://motdang.net/cm/p/0465608134.html	ต้นยางฟาร์มาซี	-	essentials/medical	18.710881,99.035654	-	-	ants=2/9
https://motdang.net/cm/p/0473234436.html	ร้าน เลี้ยงเซ่งฮวด	-	essentials/medical	18.81323,98.974452	-	-	ants=2/9
https://motdang.net/cm/p/0491226912.html	บ้านยาจันทร์ดาว	-	essentials/medical	18.850741,99.11283	-	-	ants=2/9
https://motdang.net/cm/p/0492184898.html	กู๊ด ฟาร์ม่า	-	essentials/medical	18.81323,98.974452	-	-	ants=2/9
https://motdang.net/cm/p/0501805802.html	เก้าเก้าเภสัช	-	essentials/medical	18.81323,98.974452	-	-	ants=2/9
https://motdang.net/cm/p/0501984648.html	ศาลากลางเภสัช	-	essentials/medical	18.81323,98.974452	-	-	ants=2/9
https://motdang.net/cm/p/0502103435.html	ร้านขายยาสันติธรรมเภสัช	-	essentials/medical	18.81323,98.974452	-	-	ants=2/9
https://motdang.net/cm/p/3-0506150878.html	สิริราชเภสัช 3	-	essentials/medical	18.713103,99.004118	-	-	ants=2/9
https://motdang.net/cm/p/0509607060.html	ห้างหุ้นส่วนสามัญ เมดิก้าฮับ	-	essentials/medical	18.775714,98.943794	-	-	ants=2/9
https://motdang.net/cm/p/0524921890.html	ร้านขายยาทวีเวชภัณฑ์	-	essentials/medical	18.796164,98.990569	-	-	ants=2/9
https://motdang.net/cm/p/0525512615.html	เฌอเภสัช	-	essentials/medical	18.738453,98.916398	-	-	ants=2/9
https://motdang.net/cm/p/0528292894.html	หลุยส์ ฟาร์มาซี	-	essentials/medical	18.760934,99.096889	-	-	ants=2/9
https://motdang.net/cm/p/0528916719.html	ร้านไอริสดรัก	-	essentials/medical	18.775994,98.997593	-	-	ants=2/9
https://motdang.net/cm/p/0531682752.html	นครพิงค์เภสัช	-	essentials/medical	18.775994,98.997593	-	-	ants=2/9
https://motdang.net/cm/p/0540303389.html	ร้านขายยาส.หิรัญเภสัช	-	essentials/medical	-	-	-	ants=2/9
https://motdang.net/cm/p/0546270589.html	ร้านออ เภสัช	-	essentials/medical	18.844157,99.038339	-	-	ants=2/9
https://motdang.net/cm/p/0553065876.html	ร้านขายยา บ้านใหม่เภสัช	-	essentials/medical	-	-	-	ants=2/9
https://motdang.net/cm/p/0554733791.html	ร้านขายยาโฮม-เมด แม่โจ้	-	essentials/medical	18.643108,98.890936	-	-	ants=2/9
https://motdang.net/cm/p/2-0561142561.html	พิสิฐเภสัช 2	-	essentials/medical	18.643108,98.890936	-	-	ants=2/9
https://motdang.net/cm/p/0590612442.html	ห้างหุ้นส่วนจำกัด สันนาเม็ง เมดิคอล	-	essentials/medical	18.84217,99.065507	-	-	ants=2/9
https://motdang.net/cm/p/0595507729.html	ยาบำรุงสุข	-	essentials/medical	18.746115,98.980882	-	-	ants=2/9
https://motdang.net/cm/p/0597816393.html	บริษัทบิ๊กซีซูเปอร์เซ็นเตอร์ จำกัด(มหาชน)(สาขาหางดง)	-	essentials/medical	18.773417,98.985931	-	-	ants=2/9
https://motdang.net/cm/p/0602542738.html	น้ำหนึ่งเภสัช	-	essentials/medical	18.738453,98.916398	-	-	ants=2/9
https://motdang.net/cm/p/0610666985.html	ร้านขายยาซีเคฟาร์มาซี สาขาต้นเปา	-	essentials/medical	18.742969,99.013881	-	-	ants=2/9
https://motdang.net/cm/p/0616487496.html	ร้านยาจันทร์ศรี	-	essentials/medical	18.790777,99.046936	-	-	ants=2/9
https://motdang.net/cm/p/0618331836.html	บ้านยาฮักษา	-	essentials/medical	18.850741,99.11283	-	-	ants=2/9
https://motdang.net/cm/p/0619109997.html	ร้านยาเอื้ออังกูร	-	essentials/medical	18.870689,98.992251	-	-	ants=2/9
https://motdang.net/cm/p/0627039428.html	ร้านคลินิกยาสันกลาง	-	essentials/medical	18.790777,99.046936	-	-	ants=2/9
https://motdang.net/cm/p/0627309107.html	ร้านขายยา กู๊ดลัค ดรักสโตร์ สาขาแม่โจ้	-	essentials/medical	18.915606,99.000645	-	-	ants=2/9
https://motdang.net/cm/p/0627395854.html	ซันมูน ฟาร์ม่า	-	essentials/medical	18.81323,98.974452	-	-	ants=2/9
https://motdang.net/cm/p/0640719184.html	ร้านขายยา วิชัยเภสัช	-	essentials/medical	18.850741,99.11283	-	-	ants=2/9
https://motdang.net/cm/p/0641623530.html	บ่ายสองเภสัช	-	essentials/medical	18.81323,98.974452	-	-	ants=2/9
https://motdang.net/cm/p/0677375878.html	คัดสรรปันยา	-	essentials/medical	-	-	-	ants=2/9
https://motdang.net/cm/p/3-0683408059.html	ห้องยาเภสัช สาขา 3	-	essentials/medical	18.756752,99.010231	-	-	ants=2/9
https://motdang.net/cm/p/0687668841.html	ร้านยาประกฤษเภสัช	-	essentials/medical	18.850741,99.11283	-	-	ants=2/9
https://motdang.net/cm/p/0688385734.html	ร้านบู๊ทส์ - ถนนท่าแพ เชียงใหม่	-	essentials/medical	18.789665,98.996415	-	-	ants=2/9
https://motdang.net/cm/p/0691110863.html	ร้านขายยาสุเมธเวชภัณฑ์	-	essentials/medical	18.789665,98.996415	-	-	ants=2/9
https://motdang.net/cm/p/0696218884.html	ร้านยาจินดาเภสัช	-	essentials/medical	18.760934,99.096889	-	-	ants=2/9
https://motdang.net/cm/p/0709730141.html	ร้านเหมืองแก้วเภสัช	-	essentials/medical	18.914792,98.923199	-	-	ants=2/9
https://motdang.net/cm/p/0712460276.html	ร้านแฮปปี้ ดรักส์	-	essentials/medical	18.775994,98.997593	-	-	ants=2/9
https://motdang.net/cm/p/0722488253.html	คลังยาเภสัช	-	essentials/medical	18.760934,99.096889	-	-	ants=2/9
https://motdang.net/cm/p/0757559222.html	ร้านขายยาอ้อมเมืองเภสัช	-	essentials/medical	18.78688,99.010835	-	-	ants=2/9
https://motdang.net/cm/p/0766624444.html	ร้านยาดี หลังมอ	-	essentials/medical	18.775714,98.943794	-	-	ants=2/9
https://motdang.net/cm/p/daily-drugs-0766676812.html	ร้านเดลี่ดรักส์(Daily Drugs)	-	essentials/medical	18.643108,98.890936	-	-	ants=2/9
https://motdang.net/cm/p/0766756873.html	พีเอ็นฟาร์มาซี	-	essentials/medical	18.760934,99.096889	-	-	ants=2/9
https://motdang.net/cm/p/0770358494.html	ร้าน ส. เภสัช	-	essentials/medical	18.81323,98.974452	-	-	ants=2/9
https://motdang.net/cm/p/0788188730.html	ร้านพร้อมยา ข่วงสิงห์	-	essentials/medical	18.81323,98.974452	-	-	ants=2/9
https://motdang.net/cm/p/0792178432.html	ร้านยาแฮปปี้ฟาร์ม่า	-	essentials/medical	18.844157,99.038339	-	-	ants=2/9
https://motdang.net/cm/p/0792957594.html	ร้านซีตรัสฟาร์มาซี สาขาเมต้า มอลล์	-	essentials/medical	18.793326,98.975721	-	-	ants=2/9
https://motdang.net/cm/p/0811366996.html	ร้านสันติสุขเภสัช	-	essentials/medical	18.84217,99.065507	-	-	ants=2/9
https://motdang.net/cm/p/0814095798.html	ศักดิ์ศรีเภสัช สาขาตลาดหางดง	-	essentials/medical	18.681433,98.918166	-	-	ants=2/9
https://motdang.net/cm/p/0831445137.html	ร้านล้านยา	-	essentials/medical	18.756752,99.010231	-	-	ants=2/9
https://motdang.net/cm/p/0836494914.html	ร้านหนองผึ้งเภสัช	-	essentials/medical	18.742969,99.013881	-	-	ants=2/9
https://motdang.net/cm/p/0838486537.html	ร้านวังจ๊อมฟาร์มาซี	-	essentials/medical	-	-	-	ants=2/9
https://motdang.net/cm/p/0839228205.html	ร้านสองเภสัช	-	essentials/medical	18.681433,98.918166	-	-	ants=2/9
https://motdang.net/cm/p/0845923936.html	ดร.สมูทไลฟ์ เชียงใหม่	-	essentials/medical	18.78688,99.010835	-	-	ants=2/9
https://motdang.net/cm/p/0863503977.html	ฟาร์มาพลัส	-	essentials/medical	-	-	-	ants=2/9
https://motdang.net/cm/p/0875172931.html	ร้านยา สวนดอกเภสัช ตลาดสดแม่เหียะ	-	essentials/medical	18.773417,98.985931	-	-	ants=2/9
https://motdang.net/cm/p/4-0880901435.html	ศักดิ์ไทยเภสัช 4	-	essentials/medical	18.844157,99.038339	-	-	ants=2/9
https://motdang.net/cm/p/0881486190.html	ร้านขายยาเฟิสท์ดรัก	-	essentials/medical	18.914792,98.923199	-	-	ants=2/9
https://motdang.net/cm/p/0882643455.html	เบนน์ ฟาร์มาซี	-	essentials/medical	18.760934,99.096889	-	-	ants=2/9
https://motdang.net/cm/p/0883736961.html	สยามโอสถ	-	essentials/medical	18.760934,99.096889	-	-	ants=2/9
https://motdang.net/cm/p/0885134831.html	ร้านช้างคลานเภสัช	-	essentials/medical	18.746115,98.980882	-	-	ants=2/9
https://motdang.net/cm/p/0890951936.html	ฟาร์ม่าเมท	-	essentials/medical	18.773417,98.985931	-	-	ants=2/9
https://motdang.net/cm/p/0895334504.html	คลังยาแม่โจ้	-	essentials/medical	18.844157,99.038339	-	-	ants=2/9
https://motdang.net/cm/p/0895535793.html	ร้านบ้านเภสัช	-	essentials/medical	-	-	-	ants=2/9
https://motdang.net/cm/p/2-0897302194.html	ฮักยาเภสัช 2 โลตัสแม่คือ	-	essentials/medical	18.850741,99.11283	-	-	ants=2/9
https://motdang.net/cm/p/0901279556.html	บ้านยาเพมา	-	essentials/medical	-	-	-	ants=2/9
https://motdang.net/cm/p/0902104194.html	ร้านขายยาภวนะเภสัช	-	essentials/medical	18.78688,99.010835	-	-	ants=2/9
https://motdang.net/cm/p/0909305846.html	ร้านยาศิวะ	-	essentials/medical	18.742969,99.013881	-	-	ants=2/9
https://motdang.net/cm/p/0929181488.html	ร้านบ้านยาอุ่นใจ	-	essentials/medical	18.742969,99.013881	-	-	ants=2/9
https://motdang.net/cm/p/0934353994.html	เมืองแกนเภสัช	-	essentials/medical	-	-	-	ants=2/9
https://motdang.net/cm/p/0938245140.html	ร้านขายยาอาร์ เอ็กซ์ ฟาร์ม่า	-	essentials/medical	18.775994,98.997593	-	-	ants=2/9
https://motdang.net/cm/p/0943879280.html	บู๊ทส์-ถนนนิมมาน	-	essentials/medical	18.775714,98.943794	-	-	ants=2/9
https://motdang.net/cm/p/0944805661.html	ร้านขวัญดาวเภสัช สาขาช้างคลาน	-	essentials/medical	18.775994,98.997593	-	-	ants=2/9
https://motdang.net/cm/p/healthy-house-0946422685.html	ร้านยาเฮลตี้เฮาส์(Healthy House)	-	essentials/medical	18.915606,99.000645	-	-	ants=2/9
https://motdang.net/cm/p/0948508604.html	ร้านขายยาเพชรฟาร์ม่า	-	essentials/medical	18.914792,98.923199	-	-	ants=2/9
https://motdang.net/cm/p/0948806854.html	โอสถชกร สาขาสันติธรรม	-	essentials/medical	18.796164,98.990569	-	-	ants=2/9
https://motdang.net/cm/p/2-0958008369.html	ร้านสไมล์ดรักส์ 2	-	essentials/medical	18.787543,99.029894	-	-	ants=2/9
https://motdang.net/cm/p/0960731469.html	ร้านแตงกวาเภสัช	-	essentials/medical	18.81323,98.974452	-	-	ants=2/9
https://motdang.net/cm/p/0962231797.html	จิตชนกเภสัช	-	essentials/medical	-	-	-	ants=2/9
https://motdang.net/cm/p/0971214982.html	ร้านคลินิกยา ต้นเปา	-	essentials/medical	18.760934,99.096889	-	-	ants=2/9
https://motdang.net/cm/p/0975080737.html	ร้านวัตสันฟาร์มาซี (สาขาเมญ่าเชียงใหม่)	-	essentials/medical	18.81323,98.974452	-	-	ants=2/9
https://motdang.net/cm/p/0988048354.html	เอวา ฟาร์มาซี	-	essentials/medical	18.850741,99.11283	-	-	ants=2/9
https://motdang.net/cm/p/1011503739.html	บริษัท พีระเภสัช จำกัด	-	essentials/medical	18.793326,98.975721	-	-	ants=2/9
https://motdang.net/cm/p/108-1018891775.html	108 ฟาร์มาซี	-	essentials/medical	18.915606,99.000645	-	-	ants=2/9
https://motdang.net/cm/p/1031343919.html	ร้านยาสร้างเสริมสุขภาพ คณะเภสัชศาสตร์ มช	-	essentials/medical	18.775714,98.943794	-	-	ants=2/9
https://motdang.net/cm/p/1040914928.html	ร้านยา พ.เภสัช (แม่กวง)	-	essentials/medical	18.84217,99.065507	-	-	ants=2/9
https://motdang.net/cm/p/1045296442.html	ร้านยามั่งมี สาขาบ้านโจ้	-	essentials/medical	18.844157,99.038339	-	-	ants=2/9
https://motdang.net/cm/p/1046222267.html	ร้านยาลูกช้างเภสัช	-	essentials/medical	18.775714,98.943794	-	-	ants=2/9
https://motdang.net/cm/p/1050189842.html	ร้านขายยาเชียงใหม่เภสัชกิจ	-	essentials/medical	18.81323,98.974452	-	-	ants=2/9
https://motdang.net/cm/p/1053845841.html	สาระพันยา	-	essentials/medical	18.78688,99.010835	-	-	ants=2/9
https://motdang.net/cm/p/1053929211.html	ร้านเฟิสท์ดรัก (สาขากาดฝรั่ง)	-	essentials/medical	18.738453,98.916398	-	-	ants=2/9
https://motdang.net/cm/p/1054311356.html	ร้านมีโชคฟาร์มา	-	essentials/medical	18.78688,99.010835	-	-	ants=2/9
https://motdang.net/cm/p/1058936207.html	ร้านวัตสันฟาร์มาซี (สาขามีโชคพลาซ่าเชียงใหม่)	-	essentials/medical	18.78688,99.010835	-	-	ants=2/9
https://motdang.net/cm/p/1060706328.html	ไดมอนด์ ฟาร์มา	-	essentials/medical	18.643108,98.890936	-	-	ants=2/9
https://motdang.net/cm/p/1068848033.html	ยาฟอร์ยู	-	essentials/medical	18.850741,99.11283	-	-	ants=2/9
https://motdang.net/cm/p/1089183024.html	บริษัท เภสัชกร ดนัย จำกัด	-	essentials/medical	18.787543,99.029894	-	-	ants=2/9
https://motdang.net/cm/p/1092613253.html	คลังยาราชพฤกษ์	-	essentials/medical	18.773417,98.985931	-	-	ants=2/9
https://motdang.net/cm/p/1094474992.html	ร้านสบเปิงเภสัช	-	essentials/medical	-	-	-	ants=2/9
https://motdang.net/cm/p/1101638902.html	ร้าน วิวฟาร์มาซี	-	essentials/medical	-	-	-	ants=2/9
https://motdang.net/cm/p/1104642008.html	ร้านขวัญดาวเภสัช	-	essentials/medical	-	-	-	ants=2/9
https://motdang.net/cm/p/1105344586.html	วรวรรณเภัช	-	essentials/medical	18.914792,98.923199	-	-	ants=2/9
https://motdang.net/cm/p/1114728476.html	ร้านยาฟาร์ม่าช้อยซ์สาขาสันกลาง	-	essentials/medical	18.790777,99.046936	-	-	ants=2/9
https://motdang.net/cm/p/2-1117321296.html	ร้านวัตสันฟาร์มาซี (สาขาเซ็นทรัลเชียงใหม่ 2)	-	essentials/medical	18.78688,99.010835	-	-	ants=2/9
https://motdang.net/cm/p/1139848151.html	ร้านวัตสันฟาร์มาซี	-	essentials/medical	18.775714,98.943794	-	-	ants=2/9
https://motdang.net/cm/p/1142588907.html	เทอร่า ฟาร์มาซี	-	essentials/medical	18.789665,98.996415	-	-	ants=2/9
https://motdang.net/cm/p/1142594330.html	ร้านยูแอนด์มี ฟาร์มาซี	-	essentials/medical	18.710881,99.035654	-	-	ants=2/9
https://motdang.net/cm/p/1143915694.html	ร้านยาฟาสซิโน สาขา ปตท.หนองหอย เชียงใหม่	-	essentials/medical	18.756752,99.010231	-	-	ants=2/9
https://motdang.net/cm/p/1147491986.html	ร้านเวียงยา	-	essentials/medical	18.773417,98.985931	-	-	ants=2/9
https://motdang.net/cm/p/79-1159097263.html	79 ฟาร์มา	-	essentials/medical	18.914792,98.923199	-	-	ants=2/9
https://motdang.net/cm/p/1173697051.html	ร้านซีตรัสฟาร์มาซี สาขาเซ็นทรัลแอร์พอร์ต	-	essentials/medical	18.773417,98.985931	-	-	ants=2/9
https://motdang.net/cm/p/1174399929.html	สถานียา	-	essentials/medical	18.713103,99.004118	-	-	ants=2/9
https://motdang.net/cm/p/1-1183164257.html	วัตสันฟาร์มาซี สาขาเซ็นทรัลแอร์พอร์ตพลาซ่า ชั้น 1	-	essentials/medical	18.773417,98.985931	-	-	ants=2/9
https://motdang.net/cm/p/1194784120.html	ยาแยอะแยะ สาขาหางดง	-	essentials/medical	18.738453,98.916398	-	-	ants=2/9
https://motdang.net/cm/p/1197127053.html	ร้านขายยาท็อป ฟาร์มาซี	-	essentials/medical	-	-	-	ants=2/9
https://motdang.net/cm/p/1199679458.html	สิบแสนเภสัช	-	essentials/medical	18.760934,99.096889	-	-	ants=2/9
https://motdang.net/cm/p/1199800445.html	ร้านขายยา ด๊อกเตอร์ดรัก	-	essentials/medical	18.793326,98.975721	-	-	ants=2/9
https://motdang.net/cm/p/1208049111.html	ร้านขายยาด็อกเตอร์ฟาร์ม่า	-	essentials/medical	18.796164,98.990569	-	-	ants=2/9
https://motdang.net/cm/p/1215895778.html	อรุโณทัยฟาร์มาซี	-	essentials/medical	-	-	-	ants=2/9
https://motdang.net/cm/p/1216565675.html	รัชดาพร เภสัช	-	essentials/medical	18.894756,99.031524	-	-	ants=2/9
https://motdang.net/cm/p/1232392251.html	ร้านขายา กู๊ดลัค ดรักสโตร์ สาขาแม่คาว	-	essentials/medical	18.799638,99.040874	-	-	ants=2/9
https://motdang.net/cm/p/1234181119.html	ร้านไนน์ตี้ไนน์ฟาร์มาซี	-	essentials/medical	18.775714,98.943794	-	-	ants=2/9
https://motdang.net/cm/p/1269265056.html	บริษัทซูรูฮะ(ประเทศไทย)จำกัด สาขาเม-ญ่าเชียงใหม่	-	essentials/medical	18.81323,98.974452	-	-	ants=2/9
https://motdang.net/cm/p/1269585522.html	ฟาร์ม่าช้อยซ์สาขารวมโชค	-	essentials/medical	18.844157,99.038339	-	-	ants=2/9
https://motdang.net/cm/p/2017-1281867882.html	ห้างหุ้นส่วนจำกัด วัฒนะโอสถ (2017)	-	essentials/medical	-	-	-	ants=2/9
https://motdang.net/cm/p/2-1287594014.html	มุมยาเภสัช2	-	essentials/medical	18.78688,99.010835	-	-	ants=2/9
https://motdang.net/cm/p/1289852589.html	ร้านธาดาฟาร์มาซี	-	essentials/medical	18.787543,99.029894	-	-	ants=2/9
https://motdang.net/cm/p/1290613345.html	ขอนตาลเภสัช	-	essentials/medical	18.914792,98.923199	-	-	ants=2/9
https://motdang.net/cm/p/1295372790.html	ร้านยาเฮลท์ตี้ ไลฟ์ สาขาบ้านกาด แม่วาง	-	essentials/medical	-	-	-	ants=2/9
https://motdang.net/cm/p/1300190832.html	ศักดิ์ไทยเภสัช สาขาดอยสะเก็ด	-	essentials/medical	18.850741,99.11283	-	-	ants=2/9
https://motdang.net/cm/p/4-1315367726.html	ห้องยาเภสัช สาขา4	-	essentials/medical	-	-	-	ants=2/9
https://motdang.net/cm/p/1316061681.html	ร้านมนตรีฟาร์มาซี	-	essentials/medical	-	-	-	ants=2/9
